Mouse,GKD219,GKD310_1,GKD310_2,GKD310,GKD348,GKD176,GKD180,GKD184,GKD138,GKD139,GKD175,GKD035,GKD036_1,GKD036_2,GKD036,GKD073
main_Isocortex_SS6b,45.68963636,47.24611894,42.83628034,45.04119964,50.65100463,46.27965816,46.45802817,48.74225478,44.07431664,42.44243385,49.00142364,46.74957051,42.3033063,42.08458658,42.19394644,43.54398343
main_Isocortex_VIS1,64.1641414,,,,67.82273673,51.84605896,51.71271394,73.78075397,58.20972273,56.15085961,62.1007723,55.41011175,50.10814407,51.06884195,50.58849301,54.59786441
main_Isocortex_VIS2-3,62.89987218,54.89130986,52.60614634,53.7487281,66.10620875,54.10509853,53.32209719,71.04379361,61.5845499,55.41430245,63.07249568,56.34989489,48.79698257,48.80651603,48.8017493,54.52093342
main_Isocortex_VIS4,62.8332626,57.41835959,53.97491785,55.69663872,57.94769231,52.74964532,50.92163702,61.99484289,58.07893831,52.93195438,58.62894373,53.01939067,47.76865723,49.33075285,48.54970504,52.23199331
main_Isocortex_VIS5,58.40360952,53.73855922,50.78968235,52.26412078,56.47509756,49.9681711,49.2584221,61.6339461,58.88724603,51.34258463,57.08508814,53.71989223,45.99097386,47.2278144,46.60939413,50.12104227
main_Isocortex_VIS6a,51.48061484,49.86639636,46.42294786,48.14467211,52.50321905,47.01067374,46.07665805,54.76477429,52.90501967,48.44896186,52.30384211,50.49332486,44.05581453,44.5795121,44.31766331,46.34743772
main_Isocortex_VIS6b,44.13992793,46.82265001,44.32224812,45.57244907,49.08044694,41.96292291,44.03541398,46.81885816,45.83458387,42.96762689,47.6044441,45.36189616,44.28633846,42.72510326,43.50572086,41.14824378
main_Medulla_CU,,,43.71992857,43.71992857,48.748,,47.35391135,46.67058258,40.07004664,43.37905556,,38.73391042,37.91963158,37.90010526,37.90986842,37.05066667
main_Medulla_IRN,46.93826471,50.98501431,53.38095609,52.1829852,52.97692503,51.74052543,47.68241667,51.44342857,43.66297206,47.61357576,,43.37502893,41.55763542,,41.55763542,42.04879245
main_Medulla_LI,,47.16027586,51.05018182,49.10522884,48.49743623,,38.9106943,45.05342278,38.13068157,,,40.16897363,40.1083871,,40.1083871,
main_Medulla_LRN,,,,,50.06284896,,43.85109593,45.35233333,41.20457031,39.31175862,39.58940398,41.90577778,42.8709858,,42.8709858,43.68176522
main_Medulla_MDRN,42.21991941,,,,53.59771605,,49.82224242,51.24419048,47.47202467,48.32841379,,47.99743396,44.21129257,,44.21129257,46.1279428
main_Medulla_MV,45.31429514,43.70444048,46.30094118,45.00269083,48.93429545,46.04974074,42.60797024,47.89835897,40.44214815,46.94812963,40.80262007,37.99547619,36.51455556,43.98856471,40.25156013,36.87122857
main_Medulla_MX,,,,,52.84404225,,46.06516483,51.5535104,43.92792763,,,42.66767308,44.92750746,45.47398077,45.20074412,42.82195599
main_Medulla_PARN,,49.42906717,51.80654306,50.61780511,52.2254484,49.9930542,48.88371154,50.45671531,43.07587775,46.95177607,43.125125,42.68044565,40.59897273,,40.59897273,41.84598102
main_Medulla_PGRNI,36.79004348,52.33602174,,52.33602174,52.71703959,,47.9964,49.33115537,45.38183929,43.75443716,40.07587558,43.24315789,43.77662963,,43.77662963,44.70940816
main_Medulla_SPIV,49.505,46.81664706,49.90870968,48.36267837,50.07978129,47.16087143,43.10892308,47.24009091,40.8483489,43.64033111,,39.2636087,36.40869697,42.77596479,39.59233088,37.85105263
main_Medulla_SPVC,50.72414951,,,,51.18866799,,,51.79975,49.00147619,49.19811168,45.29762274,49.40562268,43.62166667,46.74714286,45.18440476,
main_Medulla_SUV,,49.06788889,46.56954545,47.81871717,48.58397917,42.25979545,41.63390909,45.88329391,38.5004441,47.00504,,34.26862295,33.06352632,43.50047761,38.28200196,35.83891667
main_Medulla_VII,,52.56123529,50.81119455,51.68621492,50.19568966,,46.22372414,45.48472323,43.35480282,46.33979658,35.80864234,43.13439352,41.95822475,,41.95822475,42.20789098
main_Midbrain_APN,50.92324719,51.18693421,51.87290115,51.52991768,56.65945455,49.00826057,51.76809217,52.34910526,45.02459677,48.9835,41.45572861,46.71218812,39.98407143,49.60206277,44.7930671,45.66759925
main_Midbrain_CUN,,47.62419405,46.98024242,47.30221824,52.34889279,43.26448458,47.9972736,45.85784375,39.75041848,45.45362618,,41.31422901,40.62195,44.77167461,42.6968123,41.94518056
main_Midbrain_IC,43.92598806,44.98438889,45.17827831,45.0813336,52.68380952,44.18912903,45.79008219,48.40903341,42.633435,45.9450137,48.99275,43.14066941,44.04568463,42.81755136,43.43161799,42.67247368
main_Midbrain_MEV,50.93932432,,,,54.09134091,45.7887093,47.51989195,46.74029897,,45.2408125,,39.05216393,,50.29962222,50.29962222,
main_Midbrain_MRN,51.01026475,52.30248944,51.290125,51.79630722,55.95406452,46.6818125,48.67091489,50.75348611,44.85647224,47.26127119,46.48367763,46.807,37.19698968,49.86504348,43.53101658,42.17140625
main_Midbrain_NOT,48.257259,42.09634752,43.01888662,42.55761707,54.21136364,46.72561905,46.09531395,47.07660279,43.02746623,46.09241925,44.5082406,42.4239802,43.31295947,43.90752725,43.61024336,42.61441
main_Midbrain_PPN,,51.7463354,50.87073276,51.30853408,52.18096818,41.41664516,43.86429545,47.58624,41.35756167,47.63252632,,43.04672013,35.7202,47.38038095,41.55029048,40.48451563
main_Midbrain_PPT,50.35085357,45.766,47.00958974,46.38779487,56.22620833,42.37209286,45.22986747,52.80787033,44.33117462,45.69082108,43.38462955,49.66388,40.76259259,44.90020027,42.83139643,42.23992593
main_Midbrain_RN,37.46044,,,,,45.04553488,44.1979375,44.98493632,,41.99559109,,,,44.777,44.777,
main_Midbrain_RR,42.63329167,50.3493937,51.91974483,51.13456927,52.98335135,42.7174357,42.01389474,45.44669166,41.07558824,44.84606893,41.63636782,43.96779452,35.41457143,48.3217544,41.86816292,37.60381818
main_Midbrain_SCm,47.20396262,46.2481243,46.93403571,46.59108001,54.63995253,48.14417722,47.41273601,49.971976,42.43947243,45.58626877,43.2045928,43.5266625,40.00573891,44.75942464,42.38258177,43.90111111
main_Midbrain_SCs,43.11988433,43.26680769,42.5105385,42.88867309,51.15364734,47.42179687,48.35491589,45.39103941,42.87379911,47.08764803,,43.47206383,46.14035729,44.29429446,45.21732587,43.77766379
main_Midbrain_SNc,,44.02617778,47.49244828,45.75931303,37.28022105,39.166025,34.94848338,36.45928718,37.62896,40.50104213,37.54305152,42.91230712,32.92853279,48.2616548,40.59509379,34.85884444
main_Midbrain_SNr,35.61371429,34.68460976,35.68411864,35.1843642,32.43219444,32.43278723,35.80802308,33.316375,39.78329545,38.1412439,33.02200954,38.33722553,32.52248916,40.18635714,36.35442315,35.09798333
