Mouse,GKD219,GKD310_1,GKD310_2,GKD310,GKD348,GKD176,GKD180,GKD184,GKD138,GKD139,GKD175,GKD035,GKD036_1,GKD036_2,GKD036,GKD073
main_Isocortex_ORB6b,40.04207472,38.90368698,41.43711476,40.17040087,40.40062209,36.47249339,38.90157199,39.89415976,37.89164856,37.19015267,39.69067476,38.84577703,38.51957531,38.69381818,38.60669674,35.88803632
main_Isocortex_PTLp1,50.71093333,,,,46.0863715,56.03352323,49.64931078,48.04093705,44.76785088,44.10649491,,45.986825,49.25176838,49.11170575,49.18173707,43.83145214
main_Isocortex_PTLp2-3,50.20557831,43.73056446,42.93859615,43.3345803,51.2266622,42.03449656,46.92702338,45.27406734,41.21389706,36.88911962,42.32926786,37.0386304,33.62117007,35.71680878,34.66898942,36.89806504
main_Isocortex_PTLp4,44.46179136,44.47698054,45.74055102,45.10876578,45.6645679,43.93665781,45.39820486,41.59142211,38.37081114,33.57565,37.31216142,36.50005532,35.58977703,34.26760572,34.92869137,33.49121186
main_Isocortex_PTLp5,43.21162234,40.37112922,41.3402375,40.85568336,45.16135103,41.46235185,41.00329206,40.94966671,38.29430252,34.97477804,39.30784171,36.66342461,30.98074607,37.31932456,34.15003532,32.72253071
main_Isocortex_PTLp6a,44.2664855,41.50186546,41.68389931,41.59288238,44.94955045,41.31946154,43.29366566,40.93127424,37.03286331,35.95858434,39.87038148,36.34256048,37.45876667,37.32942855,37.39409761,31.05634966
main_Isocortex_PTLp6b,40.54220958,41.60527899,40.24408375,40.92468137,41.84891176,40.63468991,42.72697923,39.80022556,37.4572027,32.92150781,37.00478569,35.91853485,40.16977765,37.35124339,38.76051052,34.85332163
main_Isocortex_RSPd1,44.21763873,,,,47.59609302,45.14767921,40.78778972,47.31678894,42.89446462,42.37867213,37.29412611,45.49712784,44.93747692,45.54635299,45.24191496,41.46252013
main_Isocortex_RSPd2-3,44.81430241,,,,47.57019898,37.12085821,44.45875854,44.51554209,39.62570282,40.22121847,37.74152023,36.87553472,35.1530407,38.36110048,36.75707059,35.80045221
main_Isocortex_RSPd5,41.82985974,,,,43.71151057,,,39.48963036,34.86716584,32.07092694,39.50989474,36.20990702,31.7644136,30.21461,30.9895118,31.82405797
main_Isocortex_RSPd6a,41.68741722,,,,41.24231387,,,39.43370412,35.26801202,35.55396497,40.77568493,33.2881005,47.94903639,30.36558497,39.15731068,31.60511723
main_Isocortex_RSPv1,43.37862124,42.28674669,41.31770476,41.80222573,42.26457224,43.37942761,43.83207308,41.6942906,41.25810646,38.65189474,39.63470131,39.66861856,40.89604867,41.77260753,41.3343281,43.28765182
main_Isocortex_RSPv2-3,42.29949485,39.3724107,37.18150982,38.27696026,39.91530597,40.07486458,40.60184536,39.07307813,37.09025373,36.06708081,36.602016,34.27337474,32.23319878,36.67616051,34.45467964,33.382752
main_Isocortex_RSPv5,41.29931803,37.62855725,37.19318137,37.41086931,38.56010655,35.61357999,37.09430224,37.96890654,30.30897279,30.85342222,32.48493105,34.39942797,29.83796722,36.6799375,33.25895236,30.57245113
main_Isocortex_RSPv6a,38.60864473,38.20958293,39.06872449,38.63915371,39.72285561,33.16891928,36.90502381,40.25224684,35.49503341,32.98264029,36.71857068,34.80339947,27.86223259,35.06510556,31.46366907,31.28600363
main_Isocortex_SS1,50.09817014,,45.1146537,45.1146537,47.12156802,54.19324365,49.96042514,46.54126963,45.72968421,46.12731734,42.90554094,43.18645771,48.22538519,45.02565057,46.62551788,41.21750426
main_Isocortex_SS2-3,49.08070272,43.06418077,46.0236369,44.54390884,47.62990134,48.3541873,46.56812842,44.97074375,40.85101124,38.67865468,40.3676194,36.47053618,34.7794351,36.35895364,35.56919437,35.65614516
main_Isocortex_SS4,46.64445455,42.98916855,44.77691534,43.88304195,44.54650077,45.99851479,43.70456126,42.00441239,37.28977976,36.48473871,38.87016294,34.40771357,33.228174,35.93807109,34.58312254,32.66863634
main_Isocortex_SS5,43.30079077,41.45310124,43.32660911,42.38985518,42.75378684,42.93507851,41.43062474,40.72887375,37.60718579,35.28320283,38.92629375,36.68602655,31.91971311,35.488656,33.70418456,32.17708935
main_Isocortex_SS6a,44.62247604,40.66919011,42.49591201,41.58255106,42.67832685,42.95881451,42.91151072,40.66768335,36.96672093,34.67332256,38.7128387,36.28357018,32.03481061,37.13676695,34.58578878,32.22006796
main_Isocortex_SS6b,42.3992451,41.31125735,40.56532806,40.93829271,41.5544693,43.07640265,40.51770323,40.680408,37.99788402,35.60389668,39.24794418,36.50074178,43.57796144,37.41317491,40.49556818,32.99107724
main_Isocortex_VIS1,47.71058254,,,,46.64775507,53.98480253,50.09402985,47.86339227,44.7705778,44.34664643,45.83649455,45.13114506,44.35143827,43.82257651,44.08700739,41.68889216
main_Isocortex_VIS2-3,49.24215055,43.91442951,42.82237224,43.36840087,48.21559673,49.90396446,48.22568458,45.73546735,39.5560425,38.44121739,42.10020792,36.94794286,35.75440177,36.35057353,36.05248765,34.89651538
main_Isocortex_VIS4,47.73910924,42.90653553,41.56639013,42.23646283,45.36779365,44.83995,44.94851648,41.8505815,36.85126758,37.55245332,39.794705,34.39601124,31.07864407,39.78637021,35.43250714,32.70454931
main_Isocortex_VIS5,43.98177439,39.7911503,39.37312759,39.58213894,43.87704037,39.32162171,41.81794562,42.24409298,38.93927308,35.95316956,40.2521505,36.37318053,31.62249231,34.55442396,33.08845814,33.86490534
main_Isocortex_VIS6a,43.84798039,41.11316732,41.61835925,41.36576328,44.82428814,41.06527536,43.23754612,41.8562,38.01858294,36.21153795,39.66691038,35.80530204,35.01180681,36.18313488,35.59747085,32.80809906
main_Isocortex_VIS6b,41.44076382,40.0747898,40.01340625,40.04409802,41.46532134,37.50739161,40.85582285,41.18179767,38.66006783,35.31700917,38.29853272,34.288168,37.88994624,36.3563986,37.12317242,31.70535484
main_Medulla_CU,,,36.24480247,36.24480247,33.46106186,,33.05530173,31.15720968,32.80880709,32.11207071,,32.13674519,30.71529032,37.17512766,33.94520899,30.98907143
main_Medulla_IRN,28.61416643,25.90490179,24.67260728,25.28875453,29.61064904,26.80823537,27.60715,25.23912195,28.0421687,25.22263077,,28.72838881,26.63579709,,26.63579709,26.34222535
main_Medulla_LI,,35.44536691,36.48430943,35.96483817,40.96828828,,38.5509733,36.53641557,40.38483974,,,45.14000065,37.31826506,,37.31826506,
main_Medulla_LRN,,,,,35.59605743,,38.44148446,32.59077922,35.47940246,35.3784537,42.42197521,36.79162821,37.69638827,,37.69638827,34.55115074
main_Medulla_MDRN,29.50934615,,,,30.5056,,30.58884848,26.86718841,28.22259874,27.95829412,,28.56642424,28.33941226,,28.33941226,28.10039744
main_Medulla_MV,29.92994889,23.91617205,24.75745,24.33681102,26.13841099,25.40152778,27.02333156,24.43687931,23.99611111,26.17900251,25.13468929,24.08864706,28.19745455,24.28183634,26.23964544,24.19439286
main_Medulla_MX,,,,,32.49040196,,30.24770446,30.40984689,31.60614464,,,30.1449863,28.79893243,33.40742222,31.10317733,29.08398262
main_Medulla_PARN,,26.71524779,25.19806452,25.95665615,29.97803878,28.37178268,30.59980488,26.60894055,27.27006092,26.84025773,24.54913576,28.70273333,27.67716806,,27.67716806,26.57018407
main_Medulla_PGRNI,26.69377778,28.68257303,,28.68257303,30.93224669,,30.20242424,27.82547024,30.23636364,28.31391246,26.39556296,30.29771569,29.72083929,,29.72083929,27.78278261
main_Medulla_SPIV,33.86627381,25.248,24.50176623,24.87488312,28.57970349,28.0773,30.26945455,27.736,27.9662565,30.54804097,,26.514,24.44099815,30.80898394,27.62499105,25.01267647
main_Medulla_SPVC,32.95473834,,,,34.65325017,,,30.27265385,32.53366327,31.24184364,32.06477993,32.29643654,32.7242782,37.765,35.2446391,
